stop_id,stop_code,stop_name,stop_lat,stop_lon
"6371100469","6371100469","E.C. VILLEGAS 1784",-34.569065,-58.522213
"204975","204975","4981 CONGRESO AV.",-34.569065,-58.488898
"204971","204971","4975 CONGRESO AV.",-34.569022,-58.488818
"2033187","2033187","4860 LE BRETON TOMAS A.",-34.569022,-58.486782
"6840127164","6840127164","AVENUE BENITO PÉREZ GALDÓS 10053-10099",-34.569008,-58.621815
"6560119382","6560119382","MURILLO 400-598",-34.568997,-58.767157
"6371124491","6371124491","AVENIDA DE LOS CONSTITUYENTES 1300-1398",-34.568997,-58.510110
"6840131404","6840131404","PRESIDENTE JUAN DOMINGO PERÓN 9900-9948",-34.568968,-58.617915
"205065","205065","1989 SUPERI",-34.568962,-58.465587
"6840116580","6840116580","GABINO EZEIZA 9139",-34.568935,-58.605267
"6840116581","6840116581","GABINO EZEIZA 9139",-34.568933,-58.605267
"2032373","2032373","4167 DEL LIBERTADOR AV.",-34.568925,-58.427248
"6840125372","6840125372","AVENIDA HUGO DE CARRIL 9520",-34.568920,-58.611630
"2031639","2031639","2420 PLAZA",-34.568907,-58.475787
"20989aoj","20989aoj","Av. Freire y Dorrego",-34.568882,-58.421892
"6840125373","6840125373","AVENIDA HUGO DE CARRIL 9520",-34.568878,-58.611600
"6760102494","6760102494","MARCOS SASTRE 5500-5600",-34.568820,-58.756575
"203244","203244","3592 DORREGO AV.",-34.568820,-58.422038
"205060","205060","3102 LA PAMPA",-34.568795,-58.461050
"6371133137","6371133137","JOSÉ HERNÁNDEZ 5320",-34.568768,-58.572370
"204298","204298","1118 CABILDO AV.",-34.568767,-58.447300
"204902","204902","4165 MONROE",-34.568740,-58.476890
"2031483","2031483","5187 QUESADA",-34.568707,-58.490855
"207843","207843","2818 PINO VIRREY DEL",-34.568690,-58.456775
"6371100974","6371100974","OLIVEIRA CESAR 1701-1749",-34.568678,-58.517975
"6760101109","6760101109","AVENIDA RICARDO BALBÍN 4601-4699",-34.568668,-58.742545
"6760101112","6760101112","AVENIDA RICARDO BALBÍN 4601-4699",-34.568650,-58.742620
"6760101111","6760101111","AVENIDA RICARDO BALBÍN 4601-4699",-34.568643,-58.742595
"6371122198","6371122198","CONSCRIPTO BERNARDI 2310",-34.568637,-58.533097
"204741","204741","1722 CRAMER AV.",-34.568630,-58.457942
"6371101001","6371101001","GUTIÉRREZ 1901-1999",-34.568623,-58.525750
"6760126092","6760126092","MARCOS SASTRE 5401-5499",-34.568617,-58.756355
"6760101110","6760101110","AVENIDA RICARDO BALBÍN 4601-4699",-34.568617,-58.742618
"6760126093","6760126093","MARCOS SASTRE 5401-5499",-34.568615,-58.756355
"6840113831","6840113831","AVENUE BENITO PÉREZ GALDÓS 10100-10148",-34.568608,-58.622162
"204901","204901","4135 MONROE",-34.568607,-58.476662
"6840113832","6840113832","AVENUE BENITO PÉREZ GALDÓS 10100-10148",-34.568600,-58.622143
"6760120363","6760120363","AVENIDA SENADOR MORÓN 2023",-34.568595,-58.687820
"6371104769","6371104769","AVENIDA PRESIDENTE ARTURO U. ILLIA Y OLIVEIRA CESA",-34.568595,-58.517845
"6760125900","6760125900","AVENIDA GASPAR CAMPOS 1380",-34.568593,-58.698053
"6371126027","6371126027","JOSÉ HERNÁNDEZ 5293-5299",-34.568577,-58.572172
"6760101051","6760101051","MAESTRO EDUARDO FERREYRA 1702-1750",-34.568563,-58.742917
"67602988","67602988","Av Mto FERREYRA EDUARDO 1705",-34.568553,-58.743065
"6371123855","6371123855","DIAGONAL 78 LEANDRO N. ALEM 3901-3999",-34.568537,-58.552232
"6371120843","6371120843","GENERAL LAVALLE 8101-8199",-34.568495,-58.590975
"204300","204300","1178 CABILDO AV.",-34.568488,-58.447867
"205656","205656","3726 OLAZABAL AV.",-34.568472,-58.472222
"2031727","2031727","4891 CONGRESO AV.",-34.568455,-58.487758
"2031798","2031798","6002 NU?EZ",-34.568453,-58.503177
"2031336","2031336","3776 ZADO",-34.568447,-58.506092
"204979","204979","4626 NAHUEL HUAPI",-34.568445,-58.483677
"2021062","2021062","899 CAMPOS LUIS M. AV.",-34.568417,-58.437278
"207323","207323","2761 ELCANO",-34.568412,-58.457580
"6840116582","6840116582","ANTONIO BERUTI 1975",-34.568407,-58.616743
"6560106736","6560106736","MURILLO 399-599",-34.568400,-58.767962
"2031466","2031466","4869 CONGRESO AV.",-34.568393,-58.487647
"205057","205057","2761 ELCANO",-34.568393,-58.457577
"2032960","2032960","510 MIGUELETES",-34.568353,-58.431030
"6371126915","6371126915","DOCTOR RAMÓN CARRILLO 3077",-34.568320,-58.548582
"2031934","2031934","4428 RIVERA PEDRO I. DR.",-34.568300,-58.481032
"67601931","67601931","RODRIGUEZ PEÑA 4211",-34.568295,-58.732702
"6371133579","6371133579","JUNÍN 2265",-34.568278,-58.531975
"205056","205056","2751 ELCANO",-34.568270,-58.457567
"207051","207051","3652 OLAZABAL AV.",-34.568255,-58.471867
"204301","204301","1212 CABILDO AV.",-34.568255,-58.448325
"203915","203915","902 CAMPOS LUIS M. AV.",-34.568237,-58.437412
"201650","201650","4881 PAZ GRAL. AV.",-34.568232,-58.509185
"6497121945","6497121945","SAN MARTÍ Y GRAL. PAZ",-34.568222,-59.106425
"6371100424","6371100424","ESTRADA 1928",-34.568203,-58.520757
"203906","203906","1730 MATIENZO BENJAMIN TENIENTE",-34.568202,-58.434005
"2032685","2032685","2226 LACROZE FEDERICO AV.",-34.568197,-58.443200
"204315","204315","2722 PINO VIRREY DEL",-34.568175,-58.455920
"6760129442","6760129442","AVENIDA GASPAR CAMPOS 1401-1499",-34.568160,-58.698645
"6861100963","6861100963","AVENIDA DE LOS CONSTITUYENTES 1399",-34.568148,-58.510722
"6861100964","6861100964","AVENIDA DE LOS CONSTITUYENTES 1399",-34.568147,-58.510722
"204314","204314","2712 PINO VIRREY DEL",-34.568130,-58.455845
"6371107525","6371107525","JULIO A. ROCA Y PRES. ARTURO U.ILLIA",-34.568113,-58.517325
"205687","205687","2212 LACROZE FEDERICO AV.",-34.568107,-58.443112
"6560119402","6560119402","MURILLO 600-798",-34.568105,-58.768367
"204316","204316","2704 PINO VIRREY DEL",-34.568097,-58.455787
"67601840","67601840","DEFENSA 1205",-34.568090,-58.732805
"203907","203907","1795 NEWBERY JORGE",-34.568072,-58.435497
"204302","204302","1266 CABILDO AV.",-34.568040,-58.448732
"6760101070","6760101070","AVENIDA RICARDO BALBÍN 4602-4700",-34.568007,-58.741897
"6371105227","6371105227","AVENIDA PRESIDENTE JUAN DOMINGO PERÓN 3052-3100",-34.568003,-58.538430
"206836","206836","3177 CAPDEVILA",-34.568000,-58.491657
"2033188","2033188","4714 LE BRETON TOMAS A.",-34.567997,-58.485343
"67602316","67602316","Cnel ARGUERO L.M. 4907",-34.567995,-58.747808
"6840129728","6840129728","AVENIDA HUGO DE CARRIL 9599-9699",-34.567993,-58.612862
"6840116556","6840116556","GABINO EZEIZA 9289",-34.567958,-58.606530
"6840116557","6840116557","GABINO EZEIZA 9289",-34.567957,-58.606530
"203916","203916","936 CAMPOS LUIS M. AV.",-34.567955,-58.437618
"6840129727","6840129727","AVENIDA HUGO DE CARRIL 9599-9699",-34.567947,-58.612832
"2021030","2021030","4807 CONGRESO AV.",-34.567937,-58.486813
"6840116532","6840116532","ANTONIO BERUTI 1902-1996",-34.567932,-58.616220
"6840116533","6840116533","ANTONIO BERUTI 1902-1996",-34.567930,-58.616220
"203917","203917","940 CAMPOS LUIS M. AV.",-34.567905,-58.437657
"203921","203921","947 CAMPOS LUIS M. AV.",-34.567887,-58.437670
"6371100407","6371100407","AVENIDA PRESIDENTE ARTURO U. ILLIA Y MARCELO T. DE",-34.567847,-58.516555
"6840116576","6840116576","ANTONIO BERUTI 1893",-34.567832,-58.616110
"6840116577","6840116577","ANTONIO BERUTI 1893",-34.567830,-58.616110
"203918","203918","953 CAMPOS LUIS M. AV.",-34.567820,-58.437720
"203922","203922","955 CAMPOS LUIS M. AV.",-34.567812,-58.437725
"6371134179","6371134179","AYACUCHO 2701-2799",-34.567805,-58.541933
"204742","204742","1789 CRAMER AV.",-34.567785,-58.458712
"204304","204304","1311 CABILDO AV.",-34.567778,-58.449195
"6497112640","6497112640","AV. HUMBERTO PRIMO - KIOSKO",-34.567775,-59.111508
"2021015","2021015","4793 CONGRESO AV.",-34.567770,-58.486488
"6371100982","6371100982","AVENIDA 44 1401-1499",-34.567767,-58.516442
"206244","206244","5908 NU?EZ",-34.567752,-58.501693
"6371100983","6371100983","AVENIDA 44 1401-1499",-34.567745,-58.516532
"6371105168","6371105168","AVENIDA PRESIDENTE ARTURO U. ILLIA Y M.T.DE ALVEAR",-34.567722,-58.516338
"67602798","67602798","ALBARRACIN PAULA 1797",-34.567703,-58.741840
"204306","204306","1341 CABILDO AV.",-34.567665,-58.449410
"6371119558","6371119558","ISLAS MALVINAS 2622",-34.567652,-58.538490
"2031338","2031338","6094 LARRALDE CRISOLOGO AV.",-34.567650,-58.505087
"6840125365","6840125365","AVENIDA HUGO DE CARRIL 9700-9798",-34.567615,-58.613353
"204900","204900","3979 MONROE",-34.567612,-58.474963
"6840120845","6840120845","MARIQUITA SÁNCHEZ DE THOMPSON 1099-1199",-34.567607,-58.603015
"204983","204983","2808 LUGONES",-34.567605,-58.482610
"6371110576","6371110576","SAN LORENZO 3202-3278",-34.567600,-58.550640
"205068","205068","2210 MELIAN AV.",-34.567592,-58.468878
"6840131401","6840131401","PRESIDENTE JUAN DOMINGO PERÓN 10050-10098",-34.567585,-58.619725
"6840125366","6840125366","AVENIDA HUGO DE CARRIL 9700-9798",-34.567575,-58.613322
"6840126135","6840126135","RÍO PILCOMAYO 1101-1199",-34.567573,-58.603257
"6840116552","6840116552","GABINO EZEIZA 9300-9398",-34.567570,-58.607043
"6840116553","6840116553","GABINO EZEIZA 9300-9398",-34.567568,-58.607043
"6371130682","6371130682","AYACUCHO 2802-2892",-34.567567,-58.542440
"6760110708","6760110708","ESPAÑA 4599-4699",-34.567560,-58.744257
"6760110709","6760110709","ESPAÑA 4599-4699",-34.567558,-58.744257
"2032370","2032370","4379 DEL LIBERTADOR AV.",-34.567543,-58.429775
"6371100987","6371100987","GUTIÉRREZ 2097",-34.567540,-58.526692
"6371124505","6371124505","AVENIDA DE LOS CONSTITUYENTES 1366",-34.567525,-58.511350
"6371124506","6371124506","AVENIDA DE LOS CONSTITUYENTES 1366",-34.567523,-58.511350
"207810","207810","5582 TRIUNVIRATO AV.",-34.567472,-58.493658
"6560106733","6560106733","MURILLO 599-799",-34.567458,-58.769242
"6371133151","6371133151","JOSÉ HERNÁNDEZ 5112",-34.567455,-58.570992
"6760101036","6760101036","MAESTRO EDUARDO FERREYRA 1802-1850",-34.567450,-58.744407
"6371122211","6371122211","SÁENZ PEÑA 2789",-34.567445,-58.534395
"6760118683","6760118683","ESPAÑA 4599-4699",-34.567420,-58.744072
"6760102509","6760102509","MARCOS SASTRE 5102-5400",-34.567417,-58.755037
"67602469","67602469","Cnel ARGUERO L.M. 4890",-34.567407,-58.747383
"204913","204913","2791 ACHA MARIANO GRAL.",-34.567332,-58.481460
"6497131608","6497131608","AVENIDA HUMBERTO PRIMO Y SAN MARTÍN",-34.567330,-59.111258
"6371100484","6371100484","ESTRADA 1714",-34.567312,-58.519250
"205067","205067","3530 OLAZABAL AV.",-34.567302,-58.470322
"204985","204985","4418 NAHUEL HUAPI",-34.567295,-58.481795
"6840116564","6840116564","ANTONIO BERUTI 1816",-34.567292,-58.615542
"6840116565","6840116565","ANTONIO BERUTI 1816",-34.567290,-58.615542
"2032347","2032347","4406 DEL LIBERTADOR AV.",-34.567290,-58.430297
"2032680","2032680","2108 LACROZE FEDERICO AV.",-34.567283,-58.442302
"67602609","67602609","Av Sdor MORON 1905",-34.567275,-58.686322
"6497121941","6497121941","SAN MARTÍN PASANDO ALEM (HUMBERTO)",-34.567272,-59.109653
"2033212","2033212","2189 GARCIA TEODORO",-34.567272,-58.443645
"204307","204307","1429 CABILDO AV.",-34.567245,-58.450192
"6840127182","6840127182","TOLEDO 2322",-34.567242,-58.622515
"6371120857","6371120857","GENERAL LAVALLE 8225-8299",-34.567237,-58.592575
"6371105383","6371105383","ISLAS MALVINAS 2601-2699",-34.567237,-58.539012
"2032684","2032684","2181 GARCIA TEODORO",-34.567233,-58.443610
"6371126020","6371126020","JOSÉ HERNÁNDEZ 5095",-34.567232,-58.570767
"205066","205066","2169 SUPERI",-34.567230,-58.467087
"67602077","67602077","DEFENSA 1301",-34.567217,-58.734005
"6371118107","6371118107","DIAGONAL 78 LEANDRO N. ALEM 3802-3900",-34.567207,-58.551467
"2031821","2031821","4674 SARMIENTO AV.",-34.567202,-58.405010
"206806","206806","3195 DIAZ COLODRERO",-34.567198,-58.490728
"205055","205055","2687 HERNANDEZ JOSE",-34.567195,-58.456147
"208054","208054","2687 HERNANDEZ JOSE",-34.567193,-58.456147
"6840116558","6840116558","ANTONIO BERUTI 1795",-34.567187,-58.615432
"6840116559","6840116559","ANTONIO BERUTI 1795",-34.567185,-58.615432
"6560119403","6560119403","MURILLO 800-998",-34.567175,-58.769625
"67602828","67602828","DEFENSA 1296",-34.567170,-58.733707
"205053","205053","1653 AMENABAR",-34.567142,-58.455105
"20482","20482","6089 LARRALDE CRISOLOGO AV.",-34.567085,-58.503967
"205054","205054","2506 PINO VIRREY DEL",-34.567055,-58.454002
"6760111756","6760111756","AVENIDA SENADOR MORÓN 1502-1600",-34.567050,-58.686192
"204312","204312","2504 PINO VIRREY DEL",-34.567042,-58.453980
"6840126154","6840126154","GENERAL LAVALLE 8300-8398",-34.567025,-58.592847
"6371133570","6371133570","JUNÍN 2437",-34.567022,-58.533525
"2031816","2031816","4663 SARMIENTO AV.",-34.567017,-58.405410
"206245","206245","5782 NU?EZ",-34.567008,-58.500163
"207310","207310","3658 DORREGO AV.",-34.566997,-58.420910
"204964","204964","4610 CONGRESO AV.",-34.566927,-58.484835
"6371100388","6371100388","AVENIDA PRESIDENTE ARTURO ILLIA Y PASTOR OBLIGADO",-34.566878,-58.514865
"641330","641330","Av. Alvear y Facundo",-34.566870,-60.928300
"6840113836","6840113836","TOLEDO 10226-10236",-34.566860,-58.622485
"6840113835","6840113835","TOLEDO 10226-10236",-34.566855,-58.622512
"203943","203943","877 SOLDADO DE LA INDEPENDENCIA",-34.566850,-58.435633
"204743","204743","1885 CRAMER AV.",-34.566843,-58.459513
"203243","203243","3664 DORREGO AV.",-34.566808,-58.420802
"204309","204309","1510 CABILDO AV.",-34.566802,-58.451000
"6371119544","6371119544","ISLAS MALVINAS 2720",-34.566798,-58.539573
"67602932","67602932","Av Dr BALBIN RICARDO 4435",-34.566795,-58.740195
"204962","204962","4597 CONGRESO AV.",-34.566795,-58.484587
"6371110543","6371110543","SAN LORENZO 3344-3418",-34.566777,-58.551837
"2031822","2031822","1814 OBLIGADO RAFAEL AV.COSTANERA",-34.566775,-58.401023
"204084","204084","1816 OBLIGADO RAFAEL AV.COSTANERA",-34.566760,-58.401023
"6371121564","6371121564","AV. 101 9 DE JULIO 3901-3999",-34.566748,-58.559210
"6840126123","6840126123","MARIQUITA SÁNCHEZ DE THOMPSON 1000-1098",-34.566733,-58.601100
"203237","203237","5095 FIGUEROA ALCORTA PRES. AV.",-34.566685,-58.417790
"6371122264","6371122264","DOCTOR RAMÓN CARRILLO 3285",-34.566678,-58.550647
"6371126643","6371126643","AV. 101 9 DE JULIO 3914",-34.566650,-58.559337
"6371124495","6371124495","SANTA MARTA 2124",-34.566642,-58.526355
"6371134081","6371134081","MARCELO T. DE ALVEAR 1771",-34.566623,-58.517508
"6840116525","6840116525","AVENIDA HUGO DE CARRIL 9904-9948",-34.566620,-58.614842
"6840116528","6840116528","AVENIDA HUGO DE CARRIL 9904-9948",-34.566618,-58.614842
"6371121104","6371121104","JULIO A. ROCA 1814",-34.566612,-58.518648
"641326","641326","Av. Alvear y Sgto. Cruz",-34.566590,-60.927380
"6840116529","6840116529","AVENIDA HUGO DE CARRIL 9899",-34.566558,-58.614765
"204310","204310","1538 CABILDO AV.",-34.566555,-58.451450
"6840116521","6840116521","GABINO EZEIZA 9431-9499",-34.566550,-58.608417
"6840116522","6840116522","GABINO EZEIZA 9431-9499",-34.566548,-58.608417
"204744","204744","1904 CRAMER AV.",-34.566543,-58.459767
"6840116526","6840116526","AVENIDA HUGO DE CARRIL 9899",-34.566535,-58.614745
"6840120859","6840120859","MARIQUITA SÁNCHEZ DE THOMPSON 949-995",-34.566528,-58.600810
"6560106741","6560106741","MURILLO 799-999",-34.566520,-58.770512
"6760102576","6760102576","MARCOS SASTRE 5102-5400",-34.566513,-58.754062
"6760101081","6760101081","AVENIDA RICARDO BALBÍN 4410-4500",-34.566492,-58.740028
"6760101082","6760101082","AVENIDA RICARDO BALBÍN 4410-4500",-34.566490,-58.740028
"6840116524","6840116524","AVENIDA HUGO DE CARRIL 9899",-34.566475,-58.614742
"6840116527","6840116527","AVENIDA HUGO DE CARRIL 9899",-34.566473,-58.614742
"6371121109","6371121109","ESTRADA 1512",-34.566472,-58.517810
"6840120875","6840120875","RÍO PILCOMAYO 1002-1100",-34.566463,-58.603298
"6760110755","6760110755","MAESTRO EDUARDO FERREYRA 1851-1999",-34.566448,-58.745762
"6760110756","6760110756","MAESTRO EDUARDO FERREYRA 1851-1999",-34.566447,-58.745762
"6760125910","6760125910","AVENIDA GASPAR CAMPOS 1630-1650",-34.566440,-58.701000
"67602614","67602614","Cnel ARGUERO L.M. 4705",-34.566437,-58.746122
"204002","204002","1528 MATIENZO BENJAMIN TENIENTE",-34.566428,-58.432475
"6760116977","6760116977","AVENIDA RICARDO BALBÍN 4410-4500",-34.566415,-58.740090
"6840133153","6840133153","AVENIDA HUGO DE CARRIL 9904-9948",-34.566415,-58.614855
"6760129436","6760129436","AVENIDA GASPAR CAMPOS 1629-1649",-34.566338,-58.701142
"20481","20481","5891 LARRALDE CRISOLOGO AV.",-34.566335,-58.502433
"6497120701","6497120701","AVENIDA HUMBERTO PRIMO Y SAN MARTÍN",-34.566332,-59.110782
"6760126081","6760126081","MARCOS SASTRE 5002-5100",-34.566322,-58.753857
"6760126082","6760126082","MARCOS SASTRE 5002-5100",-34.566320,-58.753857
"67602844","67602844","Av Mto FERREYRA EDUARDO 1990",-34.566320,-58.745815
"6371100973","6371100973","BOULOGNE SUR MER 1701-1749",-34.566312,-58.513888
"6840116541","6840116541","GABINO EZEIZA 9508-9598",-34.566308,-58.608740
"6840116542","6840116542","GABINO EZEIZA 9508-9598",-34.566307,-58.608740
"6371131422","6371131422","LAS PIEDRAS 3401",-34.566287,-58.551192
"205670","205670","1887 OBLIGADO RAFAEL AV.COSTANERA",-34.566280,-58.401092
"204311","204311","1572 CABILDO AV.",-34.566277,-58.451988
"67602127","67602127","Av Mto FERREYRA EDUARDO 2005",-34.566243,-58.746212
"204001","204001","830 MIGUELETES",-34.566227,-58.434478
"6760118704","6760118704","CORONEL L. M. ARGUERO 4601-4699",-34.566220,-58.746070
"6371104818","6371104818","AVENIDA PRESIDENTE ARTURO U. ILLIA Y BOULOGNE SOUR",-34.566210,-58.513702
"6760120350","6760120350","AVENIDA SENADOR MORÓN 1501-1599",-34.566202,-58.685285
"6560119401","6560119401","MURILLO 1000-1298",-34.566190,-58.770960
"6840126120","6840126120","RÍO PILCOMAYO 901-999",-34.566165,-58.603312
"6371128299","6371128299","AVENIDA BERNABE MARQUEZ 5880-6200",-34.566162,-58.589253
"6760101121","6760101121","AVENIDA RICARDO BALBÍN 4301-4399",-34.566160,-58.739615
"6760101122","6760101122","AVENIDA RICARDO BALBÍN 4301-4399",-34.566158,-58.739615
"6760107850","6760107850","CHUBUT Y AV. MOISES LEBENSOHN",-34.566155,-58.674992
"205052","205052","2493 HERNANDEZ JOSE",-34.566150,-58.454398
"206780","206780","2493 HERNANDEZ JOSE",-34.566148,-58.454398
"6861121674","6861121674","AVENIDA DE LOS CONSTITUYENTES 1601-1699",-34.566147,-58.512872
"205088","205088","3022 LUGONES",-34.566132,-58.483932
"67602351","67602351","Cnel ARGUERO L.M. 4690",-34.566127,-58.745972
"2032298","2032298","1787 AMENABAR",-34.566125,-58.455980
"2021014","2021014","5706 TRIUNVIRATO AV.",-34.566105,-58.494720
"6371115814","6371115814","SALTA 4444",-34.566087,-58.561687
"6760118682","6760118682","AVENIDA RICARDO BALBÍN 4301-4399",-34.566082,-58.739680
"2031355","2031355","5606 NU?EZ",-34.566080,-58.498222
"6760121439","6760121439","AVENIDA MOISÉS LEBENSOHN Y CHUBUT.",-34.566062,-58.674557
"2031790","2031790","5601 NU?EZ",-34.566047,-58.498145
"204916","204916","2963 ACHA MARIANO GRAL.",-34.566027,-58.482612
"67601685","67601685","Av Dr BALBIN RICARDO 4370",-34.566010,-58.739745
"67601983","67601983","Av Dr BALBIN RICARDO 4370",-34.566008,-58.739745
"207242","207242","4432 CONGRESO AV.",-34.566005,-58.483097
"6840120837","6840120837","GENERAL LAVALLE 8302-8400",-34.565997,-58.594150
"206772","206772","2467 HERNANDEZ JOSE",-34.565997,-58.454120
"6760101050","6760101050","MAESTRO EDUARDO FERREYRA 2050",-34.565990,-58.746382
"6760101049","6760101049","MAESTRO EDUARDO FERREYRA 2050",-34.565988,-58.746382
"6371120838","6371120838","GENERAL LAVALLE 6101-6199",-34.565978,-58.594172
"203242","203242","3689 DORREGO AV.",-34.565943,-58.420010
"6371100485","6371100485","AVENIDA PRESIDENTE ARTURO U. ILLIA Y DE LOS CONSTI",-34.565927,-58.513215
"67601781","67601781","DEFENSA 1505",-34.565897,-58.735817
"2032853","2032853","1985 CRAMER AV.",-34.565897,-58.460325
"6840126159","6840126159","MARIQUITA SÁNCHEZ DE THOMPSON 900-948",-34.565895,-58.600333
"6371130673","6371130673","D. POMBO 3261",-34.565860,-58.544155
"206559","206559","1660 CABILDO AV.",-34.565827,-58.452788
"207311","207311","3690 DORREGO AV.",-34.565823,-58.420278
"206837","206837","3391 CAPDEVILA",-34.565792,-58.493358
"2031485","2031485","4399 CONGRESO AV.",-34.565778,-58.482655
"203926","203926","1151 CAMPOS LUIS M. AV.",-34.565762,-58.439873
"6371110577","6371110577","DIAGONAL 78 LEANDRO N. ALEM 3601-3649",-34.565710,-58.550805
"6371110578","6371110578","DIAGONAL 78 LEANDRO N. ALEM 3601-3649",-34.565695,-58.550860
"6371126019","6371126019","ALVEAR 4579",-34.565692,-58.569207
"6371121553","6371121553","H. RIVERO 4101-4199",-34.565652,-58.560595
"6371121552","6371121552","H. RIVERO 4101-4199",-34.565642,-58.560592
"67602913","67602913","LA PINTA 3005",-34.565618,-58.763348
"2033189","2033189","4105 NAHUEL HUAPI",-34.565582,-58.478988
"6371133576","6371133576","SÁENZ PEÑA 2602-2650",-34.565580,-58.532348
"6371124496","6371124496","AVENIDA DE LOS CONSTITUYENTES 1702-1750",-34.565573,-58.513385
"203927","203927","1181 CAMPOS LUIS M. AV.",-34.565573,-58.440105
"204958","204958","4383 CONGRESO AV.",-34.565567,-58.482235
"67601913","67601913","Cnel ARGUERO L.M. 4601",-34.565560,-58.745160
"6560106737","6560106737","MURILLO 999-1299",-34.565557,-58.771820
"6760111731","6760111731","AVENIDA SENADOR MORÓN 1452-1500",-34.565553,-58.684590
"6371105281","6371105281","ISLAS MALVINAS 2801-2899",-34.565545,-58.541210
"6840120871","6840120871","MARIQUITA SÁNCHEZ DE THOMPSON 799-875",-34.565522,-58.600047
"203929","203929","1912 LACROZE FEDERICO AV.",-34.565517,-58.440508
"203928","203928","1191 CAMPOS LUIS M. AV.",-34.565517,-58.440173
"207243","207243","4369 CONGRESO AV.",-34.565512,-58.482128
"204746","204746","2019 CRAMER AV.",-34.565502,-58.460667
"6371100961","6371100961","GUTIÉRREZ 2293",-34.565490,-58.528442
"6371119570","6371119570","CALLE 75 2902-2988",-34.565475,-58.542048
"6840116505","6840116505","ANTONIO BERUTI 1602-1620",-34.565470,-58.613693
"6840116506","6840116506","ANTONIO BERUTI 1602-1620",-34.565468,-58.613693
"67601825","67601825","EDISON THOMAS A. 5890",-34.565460,-58.763088
"2032349","2032349","4702 DEL LIBERTADOR AV.",-34.565455,-58.433398
"6840133141","6840133141","AVENIDA HUGO DE CARRIL 10000-10048",-34.565453,-58.616123
"2032372","2032372","4709 DEL LIBERTADOR AV.",-34.565440,-58.433437
"203239","203239","5191 FIGUEROA ALCORTA PRES. AV.",-34.565430,-58.419552
"6371134141","6371134141","LA CRUJÍA 3052-3100",-34.565427,-58.541515
"6371122232","6371122232","DIAGONAL 62 2501-2599",-34.565417,-58.532172
"2032967","2032967","1089 SOLDADO DE LA INDEPENDENCIA",-34.565392,-58.438065
"6840120844","6840120844","ANTONIO BERUTI 1501-1599",-34.565310,-58.613510
"6840129696","6840129696","AVENIDA HUGO DE CARRIL 9999-10049",-34.565293,-58.616342
"67602589","67602589","Cnel ARGUERO L.M. 4590",-34.565280,-58.745082
"6371131417","6371131417","SAN LORENZO 3773",-34.565277,-58.554618
"6371126644","6371126644","AV. 101 9 DE JULIO 4122",-34.565262,-58.561042
"6560119388","6560119388","MURILLO 1300-1498",-34.565243,-58.772245
"207309","207309","5201 FIGUEROA ALCORTA PRES. AV.",-34.565242,-58.419988
"67602028","67602028","DEFENSA 1490",-34.565240,-58.736417
"2021048","2021048","3393 DIAZ COLODRERO",-34.565217,-58.492265
"203930","203930","1212 CAMPOS LUIS M. AV.",-34.565208,-58.440543
"207683","207683","2075 OBLIGADO RAFAEL AV.COSTANERA",-34.565203,-58.401758
"6371123854","6371123854","SAN LORENZO 3746-3800",-34.565197,-58.554810
"6371120834","6371120834","GENERAL LAVALLE 6301-6399",-34.565185,-58.595172
"6371131419","6371131419","LAS PIEDRAS 3557",-34.565167,-58.553490
"203932","203932","1228 CAMPOS LUIS M. AV.",-34.565105,-58.440665
"6760118703","6760118703","MAESTRO EDUARDO FERREYRA 2127-2199",-34.565103,-58.747580
"6760102410","6760102410","MARCOS SASTRE 5002-5100",-34.565097,-58.752472
"6840116539","6840116539","CONGRESO 9800-9898",-34.565095,-58.610365
"206246","206246","5440 NU?EZ",-34.565090,-58.496162
"204000","204000","1008 MIGUELETES",-34.565075,-58.436420
"203933","203933","1232 CAMPOS LUIS M. AV.",-34.565070,-58.440705
"6840116540","6840116540","GABINO EZEIZA 9697",-34.565068,-58.610402
"6760107838","6760107838","AVENIDA MOISÉS LEBENSOHN Y CJAL ACOSTA",-34.565065,-58.673497
"6840120840","6840120840","RÍO PILCOMAYO 802-900",-34.565037,-58.603340
"205048","205048","2426 LA PAMPA",-34.565028,-58.454540
"6371124493","6371124493","ESTRADA 1224",-34.565025,-58.515335
"6840126165","6840126165","GENERAL LAVALLE 8502-8600",-34.565017,-58.595382
"6840113759","6840113759","PRESIDENTE JUAN DOMINGO PERÓN 10324",-34.565007,-58.623150
"6840113760","6840113760","PRESIDENTE JUAN DOMINGO PERÓN 10324",-34.565005,-58.623150
"204749","204749","2080 CRAMER AV.",-34.564982,-58.461117
"6840117546","6840117546","CONGRESO 9799-9899",-34.564970,-58.610537
"6840117544","6840117544","GABINO EZEIZA 9712",-34.564967,-58.610542
"67602334","67602334","Av Mto FERREYRA EDUARDO 2192",-34.564965,-58.747660
"6760126084","6760126084","LUIS G. SALGUERO 2502-2600",-34.564947,-58.752308
"6760126085","6760126085","LUIS G. SALGUERO 2502-2600",-34.564945,-58.752308
"6840113790","6840113790","PRESIDENTE JUAN DOMINGO PERÓN 10325-10349",-34.564915,-58.623272
"6840113791","6840113791","PRESIDENTE JUAN DOMINGO PERÓN 10325-10349",-34.564913,-58.623272
"6840117543","6840117543","GABINO EZEIZA 9712",-34.564892,-58.610592
