route_id,agency_id,route_short_name,route_long_name,route_desc,route_type
"1593","9","194D","JNAMBA194","Expreso - Pza. Miserere - Zarate: Expreso - Pza. Miserere",3
"1594","9","194E","JNAMBA194","Expreso - Pza. Miserere - Zarate: a Zarate",3
"1595","9","194E","JNAMBA194","Expreso - Pza. Miserere - Zarate: Expreso - Pza. Miserere",3
"1596","9","194F","JNAMBA194","Expreso - Pza. Miserere - Est. Escobar: a Est. Escobar",3
"1597","9","194F","JNAMBA194","Expreso - Pza. Miserere - Est. Escobar: a Expreso - Pza. Miserere",3
"2033","9","194G","JNAMBA194","Expreso - Pza. Miserere - Zarate: Expreso - Pza. Miserere",3
"2038","9","194H","JNAMBA194","Expreso - Pza. Miserere - Est. Escobar: a Est. Escobar",3
"2039","9","194H","JNAMBA194","Expreso - Pza. Miserere - Est. Escobar: a Expreso - Pza. Miserere",3
"2037","9","194I","JNAMBA194","Diferencial - Retiro - Zarate: a Retiro",3
"2036","9","194I","JNAMBA194","Diferencial - Retiro - Zarate: a Zarate",3
"2041","9","194J","JNAMBA194","Diferencial - Retiro - Lima Zarate: a Diferencial - Retiro",3
"2040","9","194J","JNAMBA194","Diferencial - Retiro - Lima Zarate: a Lima Zarate",3
"137","9","195A","JNAMBA195","Retiro - Term. La Plata x Av. Mitre: a Retiro",3
"136","9","195A","JNAMBA195","Retiro - Term. La Plata x Av. Mitre: a Term. La Plata x Av. Mitre",3
"139","9","195B","JNAMBA195","Retiro - Term. La Plata x Autop.: a Retiro",3
"138","9","195B","JNAMBA195","Retiro - Term. La Plata x Autop.: a Term. La Plata x Autop.",3
"141","9","195C","JNAMBA195","Retiro - Term. La Plata x Autop.: a Retiro",3
"140","9","195C","JNAMBA195","Retiro - Term. La Plata x Autop.: a Term. La Plata x Autop.",3
"143","9","195D","JNAMBA195","Retiro - Term. La Plata x Autop.: a Retiro",3
"142","9","195D","JNAMBA195","Retiro - Term. La Plata x Autop.: a Term. La Plata x Autop.",3
"145","9","195E","JNAMBA195","Pza. Constitución - Term. La Plata x Autop.: a Pza. Constitución",3
"144","9","195E","JNAMBA195","Pza. Constitución - Term. La Plata x Autop.: a Term. La Plata x Autop.",3
"147","9","195F","JNAMBA195","Liniers - Term. La Plata x Autop.: a Liniers",3
"146","9","195F","JNAMBA195","Liniers - Term. La Plata x Autop.: a Term. La Plata x Autop.",3
"148","9","195G","JNAMBA195","Expreso - Retiro Belgrano Norte - Term. La Plata x Autop.: a Term. La Plata x Autop.",3
"149","9","195G","JNAMBA195","Expreso - Retiro Belgrano Norte - Term. La Plata x Autop.: Expreso - Retiro Belgrano Norte",3
"151","9","195H","JNAMBA195","Retiro Belgrano Norte - Term. La Plata x Autop.: a Retiro Belgrano Norte",3
"150","9","195H","JNAMBA195","Retiro Belgrano Norte - Term. La Plata x Autop.: a Term. La Plata x Autop.",3
"154","9","195I","JNAMBA195","Expreso - Pza. Constitución - Term. La Plata x Autop.: a Term. La Plata x Autop.",3
"155","9","195I","JNAMBA195","Expreso - Pza. Constitución - Term. La Plata x Autop.: Expreso - Pza. Constitución",3
"85","158","202B","JPBSAS202","Ramal B: B x 1 (ROJO)",3
"86","158","202B","JPBSAS202","Ramal B: B x 1 LOS TALAS (ROJO)",3
"87","158","202C","JPBSAS202","Ramal C: C x 60 (BLANCO)",3
"88","158","202C","JPBSAS202","Ramal C: C x 60 LOS TALAS (BLANCO)",3
"89","158","202D","JPBSAS202","Ramal D: D x 1 (BLANCA)",3
"90","158","202D","JPBSAS202","Ramal D: D x 1 LOS TALAS (BLANCA)",3
"93","158","202F","JPBSAS202","Ramal F: F x 1 (AMARILLA)",3
"94","158","202F","JPBSAS202","Ramal F: F x 1 LOS TALAS (AMARILLO)",3
"95","158","202H","JPBSAS202","Ramal H: H - CEMENTERIO - B. OBRERO x UNION (VERDE)",3
"96","158","202H","JPBSAS202","Ramal H: H - UNION x B. OBRERO - LOS TALAS (BLANCO)",3
"97","158","202I","JPBSAS202","Ramal I: G - LOS TALAS (BLANCO)",3
"98","158","202J","JPBSAS202","Ramal J - La Balandra: J (ROJO) - VUELTA",3
"1137","49","203A","JPBSAS203","Pte. Saavedra - Moreno x canal San Fernando: a Moreno x canal San Fernando",3
"1138","49","203A","JPBSAS203","Pte. Saavedra - Moreno x canal San Fernando: a Pte. Saavedra",3
"1141","49","203B","JPBSAS203","Pte. Saavedra - Moreno x Virreyes: a Moreno x Virreyes",3
"1142","49","203B","JPBSAS203","Pte. Saavedra - Moreno x Virreyes: a Pte. Saavedra",3
"1143","49","203C","JPBSAS203","Pte. Saavedra - Moreno x Panamericana: a Moreno x Panamericana",3
"1144","49","203C","JPBSAS203","Pte. Saavedra - Moreno x Panamericana: a Pte. Saavedra",3
"1145","49","203E","JPBSAS203","Pte. Saavedra - Pilar x Ford: a Pilar x Ford",3
"1146","49","203E","JPBSAS203","Pte. Saavedra - Pilar x Ford: a Pte. Saavedra",3
"1147","49","203F","JPBSAS203","Pte. Saavedra - Pilar x Del Viso: a Pilar x Del Viso",3
"1148","49","203F","JPBSAS203","Pte. Saavedra - Pilar x Del Viso: a Pte. Saavedra",3
"1149","49","203G","JPBSAS203","Pte. Saavedra - Pilar x Ruta 9: a Pilar x Ruta 9",3
"1150","49","203G","JPBSAS203","Pte. Saavedra - Pilar x Ruta 9: a Pte. Saavedra",3
"1153","49","203H","JPBSAS203","Pte. Saavedra - Maquinista Savio: a Maquinista Savio",3
"1154","49","203H","JPBSAS203","Pte. Saavedra - Maquinista Savio: a Pte. Saavedra",3
"1155","49","203I","JPBSAS203","Pte. Saavedra - Pilar x Acc. Norte: a Pilar x Acce. Norte",3
"1156","49","203I","JPBSAS203","Pte. Saavedra - Pilar x Acc. Norte: a Pte. Saavedra",3
"2012","146","204A","JPBSAS204","Canal San Fernando - Escobar: a Canal San Fernando",3
"2011","146","204A","JPBSAS204","Canal San Fernando - Escobar: a Escobar",3
"2013","146","204B","JPBSAS204","Canal San Fernando - Garín: a  Est. Mariano Acosta",3
"2014","146","204B","JPBSAS204","Canal San Fernando - Garín: a Est. Merlo",3
"1243","146","204C","JPBSAS204","Canal San Fernando - Ruta 197 y Ruta 8: a Est. Pilar",3
"1171","138","204BA","JPBSAS204B","San Martin - Escobar: a ESCOBAR X PACHECO X FORD",3
"1170","138","204BA","JPBSAS204B","San Martin - Escobar: a SAN MARTIN X FORD X PACHECO",3
"1174","138","204BC","JPBSAS204B","San Martin - Zarate: a SAN MARTIN X ESCOBAR X FORD X PACHECO",3
"1175","138","204BC","JPBSAS204B","San Martin - Zarate: a ZARATE X ESCOBAR X CAMPANA",3
"1678","60","205A","JPBSAS205","Ciudadela - Pontevedra: Ramal 1 a CIUDADELA (TRES DE FEBRERO)",3
"1677","60","205A","JPBSAS205","Ciudadela - Pontevedra: Ramal 1 a PONTEVEDRA (MERLO)",3
"101","165","214B64","JPBSAS214","Ramal B - 64 155 y 60 - Montevideo y 2: B X 64 (BLANCO) - IDA",3
"102","165","214B64","JPBSAS214","Ramal B - 64 155 y 60 - Montevideo y 2: B X 64 (BLANCO) - VUELTA",3
"103","165","214D","JPBSAS214","Ramal D - Frigorifico Armour x Diagonal 73: D (AMARILLO) - IDA",3
"104","165","214D","JPBSAS214","Ramal D - Frigorifico Armour x Diagonal 73: D (AMARILLO) - VUELTA",3
"188","120","215D","JPBSAS215","Ramal C: a EL PATO - x Ruta 36",3
"189","120","215D","JPBSAS215","Ramal C: a LA PLATA - x Ruta 36",3
"916","171","218R2","JPBSAS218","Ciudadela - Ruta 3: a Ciudadela",3
"915","171","218R2","JPBSAS218","Ciudadela - Ruta 3: a Ruta 3",3
"918","171","218R3","JPBSAS218","Ciudadela - San Javier x Oro Verde: a Ciudadela",3
"917","171","218R3","JPBSAS218","Ciudadela - San Javier x Oro Verde: a San Javier x Oro Verde",3
"920","171","218R4","JPBSAS218","Ciudadela - Ruta 3 x González Catan x Atalco: a Ciudadela",3
"919","171","218R4","JPBSAS218","Ciudadela - Ruta 3 x González Catan x Atalco: a Ruta 3 x González Catan x Atalco",3
"913","171","RTr1","JPBSAS218","Ciudadela - Cañuelas: a Cañuelas",3
"914","171","RTr1","JPBSAS218","Ciudadela - Cañuelas: a Ciudadela",3
"981","72","219R3N","JPBSAS219","Ramal 3 (Negro): 3 (Negro) Alpargatas",3
"982","72","219R3R","JPBSAS219","Ramal 3 (Rojo) - El Carmen: 3 (Rojo) El Carmen",3
"983","72","219R3R","JPBSAS219","Ramal 3 (Rojo) - El Carmen: 3 Est Quilmes",3
"986","72","219R5","JPBSAS219","Ramal 5: 5 Cruce Varela",3
"987","72","219R5","JPBSAS219","Ramal 5: 5 Est. Quilmes",3
"642","9","228AC","JPBSAS228A","Zarate - Pte.e Saavedra: a Pte. Saavedra",3
"643","9","228AC","JPBSAS228A","Zarate - Pte.e Saavedra: a Zarate",3
"2035","138","228BA","JPBSAS228B","Escobar - Pte. Saavedra: a ESCOBAR X X FONAVI X GARIN",3
"2034","138","228BA","JPBSAS228B","Escobar - Pte. Saavedra: a SAAVEDRA X GARIN X FONAVI",3
"2025","146","228CB","JPBSAS228C","Zarate - A. del Plata: a A. del Plata",3
"2026","146","228CB","JPBSAS228C","Zarate - A. del Plata: a Zarate",3
"2027","146","228CC","JPBSAS228C","Zarate - Lima: a Lima",3
"2028","146","228CC","JPBSAS228C","Zarate - Lima: a Zarate",3
"2029","146","228CD","JPBSAS228C","Zarate - Lujan: a Lujan",3
"2030","146","228CD","JPBSAS228C","Zarate - Lujan: a Zarate",3
"1176","146","228EA","JPBSAS228E","Est. Garín - Pte. Saavedra: a Est. Pilar",3
"1177","146","228EB","JPBSAS228E","Pte. Saavedra - Est. Benavidez: a  B° Las Mascotas",3
"1178","146","228EB","JPBSAS228E","Pte. Saavedra - Est. Benavidez: a Benavidez",3
"37","131","228FA","JPBSAS228F","Pte. Saavedra - del Viso - Est. Toro: a Pte. Saavedra - del Viso - Est. Toro - IDA",3
"38","131","228FA","JPBSAS228F","Pte. Saavedra - del Viso - Est. Toro: Pte. Saavedra - del Viso - Est. Toro - VUELTA",3
"836","54","236A","JPBSAS236","Est. Morón - Villa Spada: a Aromos - Villa Spada",3
"837","54","236A","JPBSAS236","Est. Morón - Villa Spada: a Morón",3
"1946","54","236C","JPBSAS236","Morón - Bº Belgrano: a B° Belgrano",3
"1947","54","236C","JPBSAS236","Morón - Bº Belgrano: a Morón",3
"1949","54","236E","JPBSAS236","Est. Morón - Pontevedra: a Morón",3
"1948","54","236E","JPBSAS236","Est. Morón - Pontevedra: a Pontevedra",3
"1950","54","236F","JPBSAS236","Est. Morón - Est. González Catán: a González Catán",3
"1951","54","236F","JPBSAS236","Est. Morón - Est. González Catán: a Morón",3
"1952","54","236G","JPBSAS236","Est. Morón - Est. Laferrere: a Laferrere",3
"1953","54","236G","JPBSAS236","Est. Morón - Est. Laferrere: a Morón",3
"1954","54","236H","JPBSAS236","Est. Morón - Est. Merlo: a Merlo - Matera",3
"1955","54","236H","JPBSAS236","Est. Morón - Est. Merlo: a Morón",3
"1229","98","237AA1","JPBSAS237A","Ramal A1 - Lanzone - Morris: Ramal A1 - a Lanzone",3
"1228","98","237AA1","JPBSAS237A","Ramal A1 - Lanzone - Morris: Ramal A1 - a Morris",3
"1231","98","237AA2","JPBSAS237A","Ramal A2 - Lanzone - Ruta 201: Ramal A2 - a Lanzone",3
"1230","98","237AA2","JPBSAS237A","Ramal A2 - Lanzone - Ruta 201: Ramal A2 - a Ruta 201",3
"1233","98","237AB","JPBSAS237A","Ramal B - Lanzone - Liniers: Ramal B - a Lanzone",3
"1232","98","237AB","JPBSAS237A","Ramal B - Lanzone - Liniers: Ramal B - a Liniers",3
"1234","98","237AT","JPBSAS237A","Ramal T - Lanzone - Beiro: Ramal T - a Beiro",3
"1235","98","237AT","JPBSAS237A","Ramal T - Lanzone - Beiro: Ramal T - a Lanzone",3
"1236","98","237AV","JPBSAS237A","Ramal V - Libertador - Beiro: Ramal V - a Beiro",3
"1237","98","237AV","JPBSAS237A","Ramal V - Libertador - Beiro: Ramal V - a Libertador",3
"729","162","238A","JPBSAS238","La Teja - Distrito Militar: R1 - Est. MERLO - SANTA ISABEL",3
"730","162","238A","JPBSAS238","La Teja - Distrito Militar: R1 - SANTA ISABEL - Est. MERLO",3
"732","162","238B","JPBSAS238","La Teja - Est. Morón: a CASCALLARES - Est. PADUA",3
"731","162","238B","JPBSAS238","La Teja - Est. Morón: a Est. PADUA - CASCALLARES",3
"733","162","238C","JPBSAS238","Haedo - San Antonio: R2 - Est. MERLO X HEREDIA",3
"734","162","238C","JPBSAS238","Haedo - San Antonio: R2 - SANTA ISABEL X HEREDIA",3
"736","162","238D","JPBSAS238","Haedo - Santa Rosa: a Est. MERLO - B. Rivadavia - MATERA - Est. PADUA",3
"735","162","238D","JPBSAS238","Haedo - Santa Rosa: a Est. PADUA - MATERA - B. Rivadavia - Est. MERLO",3
"1680","74","242A","JPBSAS242","Ciudadela - Morón: a Ciudadela",3
"1679","74","242A","JPBSAS242","Ciudadela - Morón: a Morón",3
"1796","74","242B","JPBSAS242","Ramal 2: Ramal 2 - IDA",3
"1797","74","242B","JPBSAS242","Ramal 2: Ramal 2 - VUELTA",3
"1804","74","242C","JPBSAS242","Ramal 3: Ramal 3 - IDA",3
"1805","74","242C","JPBSAS242","Ramal 3: Ramal 3 - VUELTA",3
"1822","74","242D","JPBSAS242","Ramal 4: Ramal 4 - IDA",3
"1823","74","242D","JPBSAS242","Ramal 4: Ramal 4 - VUELTA",3
"1834","74","242E","JPBSAS242","Ramal 5: Ramal 5 - IDA",3
"1835","74","242E","JPBSAS242","Ramal 5: Ramal 5 - VUELTA",3
"1836","74","242F","JPBSAS242","Ramal 6: Ramal 6 - IDA",3
"1837","74","242F","JPBSAS242","Ramal 6: Ramal 6 - VUELTA",3
"883","74","242RD","JPBSAS242","Ramal D: Ramal D - IDA",3
"884","74","242RD","JPBSAS242","Ramal D: Ramal D - VUELTA",3
"889","74","R333/9","JPBSAS242","---: IDA",3
"890","74","R333/9","JPBSAS242","---: VUELTA",3
"885","74","R8/99","JPBSAS242","---: IDA",3
"886","74","R8/99","JPBSAS242","---: VUELTA",3
"1681","91","243A","JPBSAS243","Est. Lomas de Zamora - Av. Santa Catalina y Neptuno: a Av.SANTA CATALINA y NEPTUNO",3
"1682","91","243A","JPBSAS243","Est. Lomas de Zamora - Av. Santa Catalina y Neptuno: a Est. LOMAS DE ZAMORA",3
"1163","115","244A","JPBSAS244","Est. Morón - Ruta 202 y Panamericana: a Est. Morón",3
"1162","115","244A","JPBSAS244","Est. Morón - Ruta 202 y Panamericana: a Ruta 202 y Panamericana",3
"1164","115","244B","JPBSAS244","Est. Morón - Buen Ayre y Panamericana: a Buen Ayre y Panamericana",3
"1165","115","244B","JPBSAS244","Est. Morón - Buen Ayre y Panamericana: a Est. Morón",3
"1167","115","244C","JPBSAS244","Est. Morón - Lavalle: a Est. Morón",3
"1166","115","244C","JPBSAS244","Est. Morón - Lavalle: a Lavalle",3
"1072","124","247R2","JPBSAS247","Ramal 2: 2 - VUELTA",3
"1073","124","247R5","JPBSAS247","Ramal 5: 5 - IDA",3
"1074","124","247R5","JPBSAS247","Ramal 5: 5 - VUELTA",3
"1075","124","247R7","JPBSAS247","Ramal 7: 7 - IDA",3
"1076","124","247R7","JPBSAS247","Ramal 7: 7 - VUELTA",3
"1055","157","252A","JPBSAS252","Carapachay x Almeyra: a Carapachay x Almeyra - IDA",3
"1056","157","252A","JPBSAS252","Carapachay x Almeyra: a Carapachay x Almeyra - VUELTA",3
"1057","157","252B","JPBSAS252","Palomar x Av. de Mayo: Palomar x Av. de Mayo - IDA",3
"1058","157","252B","JPBSAS252","Palomar x Av. de Mayo: Palomar x Av. de Mayo - VUELTA",3
"1465","82","253A","JPBSAS253","Libertad - Villa Amelia: a LIBERTAD",3
"1464","82","253A","JPBSAS253","Libertad - Villa Amelia: a Liniers",3
"1303","128","257A","JPBSAS257","Monteverde - Pasco: a Monteverde",3
"647","128","257B","JPBSAS257","Lamadrid: Lamadrid - IDA",3
"648","128","257B","JPBSAS257","Lamadrid: Lamadrid - VUELTA",3
"658","127","263RNeg","JPBSAS263A","Ramal Negro: a Est. BURZACO",3
"657","127","263RNeg","JPBSAS263A","Ramal Negro: a Villa ALCIRA",3
"660","127","263RRoj","JPBSAS263A","Ramal Rojo: a Est. BURZACO",3
"659","127","263RRoj","JPBSAS263A","Ramal Rojo: a Villa ALCIRA",3
"662","127","263RVer","JPBSAS263A","Ramal Verde: a Est. BURZACO",3
"661","127","263RVer","JPBSAS263A","Ramal Verde: a Villa ALCIRA",3
"1060","68","263BA","JPBSAS263B","Est. Burzaco - Villa Alcira x 837: a Est. Burzaco x 837",3
"1059","68","263BA","JPBSAS263B","Est. Burzaco - Villa Alcira x 837: a Villa Alcira x 837",3
"1062","68","263BB","JPBSAS263B","Est. Burzaco - Villa Alcira x 835: a Est. Burzaco x 835",3
"1061","68","263BB","JPBSAS263B","Est. Burzaco - Villa Alcira x 835: a Villa Alcira x 835",3
"1064","68","263BC","JPBSAS263B","Est. Burzaco - Villa Alcira x 844: a Est. Burzaco x 844",3
"1063","68","263BC","JPBSAS263B","Est. Burzaco - Villa Alcira x 844: a Villa Alcira x 844",3
"649","127","266R1","JPBSAS266","Ramal 1: a Cement. AVELLANEDA",3
"650","127","266R1","JPBSAS266","Ramal 1: a Est. LOMAS DE ZAMORA",3
"652","127","266R2","JPBSAS266","Ramal 2: a Est. LOMAS DE ZAMORA",3
"651","127","266R2","JPBSAS266","Ramal 2: a Est. RAFAEL CALZADA",3
"654","127","266R4","JPBSAS266","Ramal 4: a Est. LOMAS DE ZAMORA",3
"653","127","266R4","JPBSAS266","Ramal 4: a MINISTRO Rivadavia",3
"656","127","266R6","JPBSAS266","Ramal 6: a Est. BANFIELD",3
"655","127","266RS","JPBSAS266","Ramal S San Francisco Solano: a Est. LOMAS DE ZAMORA",3
"1956","54","269A","JPBSAS269","Morón - Lemos x Htal.: a Est. Lemos x Hospital",3
"1957","54","269A","JPBSAS269","Morón - Lemos x Htal.: a Est. Morón x Hospital",3
"1958","54","269B","JPBSAS269","Morón - Lemos x Cruce Castelar: a Est. San Miguel - Est. Lemos",3
"1959","54","269B","JPBSAS269","Morón - Lemos x Cruce Castelar: a Morón",3
"1960","54","269C","JPBSAS269","Est. Morón - Est. Moreno: a Moreno",3
"1961","54","269C","JPBSAS269","Est. Morón - Est. Moreno: a Morón",3
"1963","54","269D","JPBSAS269","Est. Morón - Villa Leon: a Morón",3
"1962","54","269D","JPBSAS269","Est. Morón - Villa Leon: a Villa Leon x Bacacay",3
"1964","54","269E","JPBSAS269","Morón - Lemos x Lomas de Marilo: x cruce Marilo - Est. Castelar - Est. Morón",3
"1965","54","269F","JPBSAS269","Morón - Las Catonas: a Las Catonas x Marilo",3
"1966","54","269F","JPBSAS269","Morón - Las Catonas: a Marilo x Gaona - Morón",3
"840","11","271A","JPBSAS271","Ramal A: Ramal A - IDA",3
"841","11","271A","JPBSAS271","Ramal A: Ramal A - VUELTA",3
"844","11","271D","JPBSAS271","Ramal D: Ramal D - IDA",3
"845","11","271D","JPBSAS271","Ramal D: Ramal D - VUELTA",3
"842","11","271P","JPBSAS271","Ramal P: Ramal P - IDA",3
"843","11","271P","JPBSAS271","Ramal P: Ramal P - VUELTA",3
"105","165","273A","JPBSAS273","Ramal A 77 y 134 - Av. 32 y Calle 120: A1 (BLANCO)",3
"106","165","273A","JPBSAS273","Ramal A 77 y 134 - Av. 32 y Calle 120: A2  (BLANCO)",3
"107","165","273B11","JPBSAS273","Ramal B - 11 77 y 134 - Est. City Bell x Calle 11: a B11 (VERDE) - IDA",3
"108","165","273B11","JPBSAS273","Ramal B - 11 77 y 134 - Est. City Bell x Calle 11: a B11 (VERDE) - VUELTA",3
"109","165","273BC","JPBSAS273","Ramal BC - 77 y 134 - Est. City Bell x Cantilo: a BC (VERDE) - IDA",3
"110","165","273BC","JPBSAS273","Ramal BC - 77 y 134 - Est. City Bell x Cantilo: a BC (VERDE) - VUELTA",3
"111","165","273BG","JPBSAS273","Ramal BG - 77 y 134 - Laboratorio Lederle: a BG (VERDE) - IDA",3
"112","165","273BG","JPBSAS273","Ramal BG - 77 y 134 - Laboratorio Lederle: a BG (VERDE) - VUELTA",3
"117","165","273CENT","JPBSAS273","Semirápido x Centenario: TOP CENTENARIO (ROJO) - IDA",3
"118","165","273CENT","JPBSAS273","Semirápido x Centenario: TOP CENTENARIO (ROJO) - VUELTA",3
"113","165","273F","JPBSAS273","Ramal F - 77 y 134 - Gorina x Cno. Pque. Centenario: F (ROJA) a 77 y 134",3
"116","165","273G","JPBSAS273","Ramal G - 77 y 134 - Arturo Seguí x Cno. Gral. Belgrano: G (VERDE) a 77 y 134",3
"121","165","273R4","JPBSAS273","Ramal 4 Belgrano: RAMAL 4 (VERDE) - IDA",3
"122","165","273R4","JPBSAS273","Ramal 4 Belgrano: RAMAL 4 (VERDE) - VUELTA",3
"119","165","273R6","JPBSAS273","Ramal 6 - Centenario: 6 (ROJO) - IDA",3
"120","165","273R6","JPBSAS273","Ramal 6 - Centenario: 6 (ROJO) - VUELTA",3
"71","129","275B","JPBSAS275","Boca Cerrada: a Boca Cerrada - IDA",3
"72","129","275B","JPBSAS275","Boca Cerrada: a Boca Cerrada - VUELTA",3
"73","129","275C","JPBSAS275","Punta Lara x Bossigna: Punta Lara x Bossigna - IDA",3
"74","129","275C","JPBSAS275","Punta Lara x Bossigna: Punta Lara x Bossigna - VUELTA",3
"75","129","275E","JPBSAS275","Mosconi: Mosconi - IDA",3
"78","129","275H","JPBSAS275","Siderar: Siderar - VUELTA",3
"79","129","275K","JPBSAS275","Arroyo El Gato: a Arroyo El Gato - IDA",3
"80","129","275K","JPBSAS275","Arroyo El Gato: a Arroyo El Gato - VUELTA",3
"13","98","276A","JPBSAS276","Lujan - Carme de Areco: a Carme de Areco",3
"14","98","276A","JPBSAS276","Lujan - Carme de Areco: a Lujan",3
"23","98","276B","JPBSAS276","Pilar - Clun Marina: a Clun Marina",3
"24","98","276B","JPBSAS276","Pilar - Clun Marina: a Pilar",3
"19","98","276C","JPBSAS276","Pilar - Cement.: a Cementerio",3
"20","98","276C","JPBSAS276","Pilar - Cement.: a Pilar",3
"28","98","276D","JPBSAS276","Pilar - Chechela: a Chechela",3
"27","98","276D","JPBSAS276","Pilar - Chechela: a Pilar",3
"16","98","276E","JPBSAS276","Pilar - San Andes de Giles: a Pilar",3
"15","98","276E","JPBSAS276","Pilar - San Andes de Giles: a San Andes de Giles",3
"18","98","276F","JPBSAS276","Lujan - Partido de las Palmas: a Lujan",3
"17","98","276F","JPBSAS276","Lujan - Partido de las Palmas: a Partido de las Palmas",3
"25","98","276H","JPBSAS276","Pilar - Entrada El Cazador: a Entrada El Cazador",3
"26","98","276H","JPBSAS276","Pilar - Entrada El Cazador: a Pilar",3
"1132","98","276I","JPBSAS276","Lujan - Tres Sargentos: a Lujan",3
"1131","98","276I","JPBSAS276","Lujan - Tres Sargentos: a Tres Sargentos",3
"1134","98","276J","JPBSAS276","El Cazador - San Andres de Giles: a El Cazador",3
"1133","98","276J","JPBSAS276","El Cazador - San Andres de Giles: a San Andres de Giles",3
"1943","97","277A","JPBSAS277","Troncal: a CRUCE DE LOMAS",3
"1942","97","277A","JPBSAS277","Troncal: a SUPERM / AUCHAN",3
"57","102","278A","JPBSAS278","Ramal A: Ramal A - IDA",3
"58","102","278A","JPBSAS278","Ramal A: Ramal A - VUELTA",3
"790","102","278B","JPBSAS278","Ramal B: Ramal B - IDA",3
"791","102","278B","JPBSAS278","Ramal B: Ramal B - VUELTA",3
"788","102","278S","JPBSAS278","Ramal S: Ramal S - IDA",3
"789","102","278S","JPBSAS278","Ramal S: Ramal S - VUELTA",3
"59","102","281L","JPBSAS281","Ramal L: Ramal L - IDA",3
"60","102","281L","JPBSAS281","Ramal L: Ramal L - VUELTA",3
"703","96","283B1","JPBSAS283","Ramal 1: Ramal 1 - IDA",3
"704","96","283B1","JPBSAS283","Ramal 1: Ramal 1 - VUELTA",3
"707","96","283B2","JPBSAS283","Ramal 2: Ramal 2 - IDA",3
"708","96","283B2","JPBSAS283","Ramal 2: Ramal 2 - VUELTA",3
"709","96","283B3","JPBSAS283","Ramal 3: Ramal 3 - IDA",3
"710","96","283B3","JPBSAS283","Ramal 3: Ramal 3 - VUELTA",3
"923","171","284R2","JPBSAS284","Ciudadela - Bº. America x Est. R. Castillo: a B°. America x Est. R. Castillo",3
"924","171","284R2","JPBSAS284","Ciudadela - Bº. America x Est. R. Castillo: a Ciudadela",3
"922","171","RTr1","JPBSAS284","Ciudadela - Alto de Castillo x Polledo: a a Ciudadela",3
"921","171","RTr1","JPBSAS284","Ciudadela - Alto de Castillo x Polledo: a Alto de Castillo x Polledo",3
"1499","102","293AT","JPBSAS293","Ramal D: Ramal D - IDA",3
"1500","102","293AT","JPBSAS293","Ramal D: Ramal D - VUELTA",3
"1491","127","293RA","JPBSAS293A","Ramal A S: a DON ORIONE",3
"1492","127","293RA","JPBSAS293A","Ramal A S: a Est. AVELLANEDA",3
"1047","144","295R2","JPBSAS295","Ramal 2 - Wilde x Bouchard: Ramal 2 - Wilde x Bouchard - IDA",3
"1048","144","295R2","JPBSAS295","Ramal 2 - Wilde x Bouchard: Ramal 2 - Wilde x Bouchard - VUELTA",3
"1049","144","295R4","JPBSAS295","Ramal 4 - Barracas x Magan: Ramal 4 - Barracas x Magan - IDA",3
"1050","144","295R4","JPBSAS295","Ramal 4 - Barracas x Magan: Ramal 4 - Barracas x Magan - VUELTA",3
"1053","144","295R5","JPBSAS295","Ramal 5 - Barracas x Cordoba: Ramal 5 - Barracas x Cordoba - IDA",3
"1054","144","295R5","JPBSAS295","Ramal 5 - Barracas x Cordoba: Ramal 5 - Barracas x Cordoba - VUELTA",3
"1045","144","295TR1","JPBSAS295","Ramal 1: Ramal 1 - IDA",3
"1046","144","295TR1","JPBSAS295","Ramal 1: Ramal 1 - VUELTA",3
"901","74","298RC","JPBSAS298","Pte. La Noria - D´onofrio x Celina: a DÂ´onofrio x Celina",3
"902","74","298RC","JPBSAS298","Pte. La Noria - D´onofrio x Celina: a Pte. La Noria x Celina",3
"899","74","298RM","JPBSAS298","Pte. La Noria - D´onofrio x Mercado Central: a DÂ´onofrio x Mercado Central",3
"900","74","298RM","JPBSAS298","Pte. La Noria - D´onofrio x Mercado Central: a Pte. La Noria x Mercado Central",3
"896","74","298T","JPBSAS298","Pte. La Noria - Tribunales de Morón x Celina: a Pte. La Noria x Celina",3
"895","74","298T","JPBSAS298","Pte. La Noria - Tribunales de Morón x Celina: a Tribunales de Morón x Celina",3
"898","74","298TM","JPBSAS298","Pte. La Noria - Tribunales de Morón x Mercado: a Pte. La Noria x Mercado",3
"897","74","298TM","JPBSAS298","Pte. La Noria - Tribunales de Morón x Mercado: a Tribunales de Morón x Mercado",3
"870","11","299A","JPBSAS299","Ramal A: Ramal A - IDA",3
"871","11","299A","JPBSAS299","Ramal A: Ramal A - VUELTA",3
"872","11","299C","JPBSAS299","Ramal C: Ramal C - IDA",3
"873","11","299C","JPBSAS299","Ramal C: Ramal C - VUELTA",3
"866","11","299M","JPBSAS299","Ramal M: Ramal M - IDA",3
"867","11","299M","JPBSAS299","Ramal M: Ramal M - VUELTA",3
"864","11","299S","JPBSAS299","Ramal S: Ramal S - IDA",3
"865","11","299S","JPBSAS299","Ramal S: Ramal S - VUELTA",3
"989","72","300ANT","JPBSAS300","Ramal A x Antártida Argentina: A - a Bosques x Ant. Argentina",3
"988","72","300ANT","JPBSAS300","Ramal A x Antártida Argentina: A - a Quilmes x Ant. Argentina",3
